seq,inv,post,id,prov,doc,header,abbrev,due,w/e,fund,account,cc1,cc2,cc3,debit,credit
2,253986,08/07/2013,1487,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,5004,300,"","","",113.92
1,253987,08/07/2013,1487,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,1204,"","","",227.84,""
2,253987,08/07/2013,1487,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,5004,300,"","","",227.84
1,253988,08/07/2013,2573,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,1204,"","","",341.76,""
2,253988,08/07/2013,2573,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,5004,300,"","","",341.76
1,253989,08/07/2013,2595,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,1204,"","","",1200.0,""
2,253989,08/07/2013,2595,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,5004,300,"","","",1200.0
1,253990,08/07/2013,2601,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,1204,"","","",227.84,""
2,253990,08/07/2013,2601,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,5004,300,"","","",227.84
1,253991,08/07/2013,2105,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,1204,"","","",569.6,""
2,253991,08/07/2013,2105,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,5004,300,"","","",569.6
1,253992,08/07/2013,1907,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,1204,"","","",113.92,""
2,253992,08/07/2013,1907,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,5004,300,"","","",113.92
1,253993,08/07/2013,S2003639,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,1204,"","","",170.88,""
2,253993,08/07/2013,S2003639,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,5004,300,"","","",170.88
1,253994,08/07/2013,S2003639,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,1204,"","","",56.96,""
2,253994,08/07/2013,S2003639,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,5004,300,"","","",56.96
1,253995,08/07/2013,2680,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,1204,"","","",113.92,""
2,253995,08/07/2013,2680,SENIOR HEALTH PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13SHP,08/07/2013,To Rec for W/E  Billing,300,5004,300,"","","",113.92
1,253996,08/07/2013,1758,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,1206,"","","",422.0,""
2,253996,08/07/2013,1758,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,5005,500,"","","",422.0
1,253997,08/07/2013,2080,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,1206,"","","",827.12,""
2,253997,08/07/2013,2080,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,5005,500,"","","",827.12
1,253998,08/07/2013,2081,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,1206,"","","",135.04,""
2,253998,08/07/2013,2081,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,5005,500,"","","",135.04
1,253999,08/07/2013,1951,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,1206,"","","",506.4,""
2,253999,08/07/2013,1951,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,5005,500,"","","",506.4
1,254000,08/07/2013,1952,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,1206,"","","",388.24,""
2,254000,08/07/2013,1952,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,5005,500,"","","",388.24
1,254001,08/07/2013,2837,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,1206,"","","",480.0,""
2,254001,08/07/2013,2837,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,5005,500,"","","",480.0
1,254002,08/07/2013,2194,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,1206,"","","",375.0,""
2,254002,08/07/2013,2194,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,5005,500,"","","",375.0
1,254003,08/07/2013,2194,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,1206,"","","",255.0,""
2,254003,08/07/2013,2194,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,5005,500,"","","",255.0
1,254004,08/07/2013,1947,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,1206,"","","",300.0,""
2,254004,08/07/2013,1947,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,5005,500,"","","",300.0
1,254005,08/07/2013,2818,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,1206,"","","",300.0,""
2,254005,08/07/2013,2818,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,5005,500,"","","",300.0
1,254006,08/07/2013,2771,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,1206,"","","",375.0,""
2,254006,08/07/2013,2771,AMERIGROUP,08/07/2013,To Record 08/07/2013 Billing,08/13AMG,08/07/2013,To Rec for W/E  Billing,500,5005,500,"","","",375.0
1,254007,08/07/2013,1964,HEALTH CARE PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13HCP,08/07/2013,To Rec for W/E  Billing,500,1227,"","","",135.04,""
2,254007,08/07/2013,1964,HEALTH CARE PARTNERS,08/07/2013,To Record 08/07/2013 Billing,08/13HCP,08/07/2013,To Rec for W/E  Billing,500,5027,500,"","","",135.04
1,254008,08/07/2013,2584,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,1228,"","","",393.6,""
2,254008,08/07/2013,2584,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,5028,300,"","","",393.6
1,254009,08/07/2013,2798,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,1228,"","","",459.2,""
2,254009,08/07/2013,2798,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,5028,300,"","","",459.2
1,254010,08/07/2013,2939,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,1228,"","","",262.4,""
2,254010,08/07/2013,2939,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,5028,300,"","","",262.4
1,254011,08/07/2013,2068,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,1228,"","","",492.0,""
2,254011,08/07/2013,2068,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,5028,300,"","","",492.0
1,254012,08/07/2013,2901,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,1228,"","","",2710.1,""
2,254012,08/07/2013,2901,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,5028,300,"","","",2710.1
1,254013,08/07/2013,2916,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,1228,"","","",1320.2,""
2,254013,08/07/2013,2916,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,5028,300,"","","",1320.2
1,254014,08/07/2013,2696,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,1228,"","","",910.2,""
2,254014,08/07/2013,2696,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,5028,300,"","","",910.2
1,254015,08/07/2013,2965,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,1228,"","","",262.4,""
2,254015,08/07/2013,2965,INDEPENDENCE CARE SYSTEMS,08/07/2013,To Record 08/07/2013 Billing,08/13ICS,08/07/2013,To Rec for W/E  Billing,300,5028,300,"","","",262.4
1,254016,08/07/2013,2086,VNSNY CHOICE SELECT HEALTH,08/07/2013,To Record 08/07/2013 Billing,08/13VCS,08/07/2013,To Rec for W/E  Billing,500,1229,"","","",480.48,""
2,254016,08/07/2013,2086,VNSNY CHOICE SELECT HEALTH,08/07/2013,To Record 08/07/2013 Billing,08/13VCS,08/07/2013,To Rec for W/E  Billing,500,5029,500,"","","",480.48
1,254017,08/07/2013,2799,VNSNY CHOICE SELECT HEALTH,08/07/2013,To Record 08/07/2013 Billing,08/13VCS,08/07/2013,To Rec for W/E  Billing,500,1229,"","","",549.12,""
2,254017,08/07/2013,2799,VNSNY CHOICE SELECT HEALTH,08/07/2013,To Record 08/07/2013 Billing,08/13VCS,08/07/2013,To Rec for W/E  Billing,500,5029,500,"","","",549.12
1,254018,08/07/2013,2940,VILLAGE CARE MAX,08/07/2013,To Record 08/07/2013 Billing,08/13VIL,08/07/2013,To Rec for W/E  Billing,300,1310,"","","",126.08,""
2,254018,08/07/2013,2940,VILLAGE CARE MAX,08/07/2013,To Record 08/07/2013 Billing,08/13VIL,08/07/2013,To Rec for W/E  Billing,300,5030,300,"","","",126.08
1,254019,08/07/2013,2968,VILLAGE CARE MAX,08/07/2013,To Record 08/07/2013 Billing,08/13VIL,08/07/2013,To Rec for W/E  Billing,300,1310,"","","",299.44,""
2,254019,08/07/2013,2968,VILLAGE CARE MAX,08/07/2013,To Record 08/07/2013 Billing,08/13VIL,08/07/2013,To Rec for W/E  Billing,300,5030,300,"","","",299.44
1,254020,08/07/2013,2944,VILLAGE CARE MAX,08/07/2013,To Record 08/07/2013 Billing,08/13VIL,08/07/2013,To Rec for W/E  Billing,300,1310,"","","",122.14,""
2,254020,08/07/2013,2944,VILLAGE CARE MAX,08/07/2013,To Record 08/07/2013 Billing,08/13VIL,08/07/2013,To Rec for W/E  Billing,300,5030,300,"","","",122.14
1,254021,08/07/2013,2234,ELDERSERVEHEALTH,08/07/2013,To Record 08/07/2013 Billing,08/13ELD,08/07/2013,To Rec for W/E  Billing,300,1209,"","","",363.0,""
2,254021,08/07/2013,2234,ELDERSERVEHEALTH,08/07/2013,To Record 08/07/2013 Billing,08/13ELD,08/07/2013,To Rec for W/E  Billing,300,5009,300,"","","",363.0
1,254022,08/07/2013,2848,ELDERSERVEHEALTH,08/07/2013,To Record 08/07/2013 Billing,08/13ELD,08/07/2013,To Rec for W/E  Billing,300,1209,"","","",363.0,""
2,254022,08/07/2013,2848,ELDERSERVEHEALTH,08/07/2013,To Record 08/07/2013 Billing,08/13ELD,08/07/2013,To Rec for W/E  Billing,300,5009,300,"","","",363.0
1,254023,08/07/2013,2941,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",128.8,""
2,254023,08/07/2013,2941,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",128.8
1,254024,08/07/2013,2941,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",64.4,""
2,254024,08/07/2013,2941,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",64.4
1,254025,08/07/2013,2554,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",64.4,""
2,254025,08/07/2013,2554,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",64.4
1,254026,08/07/2013,2862,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",128.8,""
2,254026,08/07/2013,2862,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",128.8
1,254027,08/07/2013,2942,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",64.4,""
2,254027,08/07/2013,2942,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",64.4
1,254028,08/07/2013,2942,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",64.4,""
2,254028,08/07/2013,2942,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",64.4
1,254029,08/07/2013,2838,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",64.4,""
2,254029,08/07/2013,2838,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",64.4
1,254030,08/07/2013,2892,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",128.8,""
2,254030,08/07/2013,2892,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",128.8
1,254031,08/07/2013,2974,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",48.3,""
2,254031,08/07/2013,2974,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",48.3
1,254032,08/07/2013,2973,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",48.3,""
2,254032,08/07/2013,2973,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",48.3
1,254033,08/07/2013,2972,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",48.3,""
2,254033,08/07/2013,2972,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",48.3
1,254034,08/07/2013,2972,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",48.3,""
2,254034,08/07/2013,2972,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",48.3
1,254035,08/07/2013,2971,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",48.3,""
2,254035,08/07/2013,2971,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",48.3
1,254036,08/07/2013,2971,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,1202,"","","",48.3,""
2,254036,08/07/2013,2971,SUNNYSIDE COMMUNITY SERVICES,08/07/2013,To Record 08/07/2013 Billing,08/13SCS,08/07/2013,To Rec for W/E  Billing,300,5003,300,"","","",48.3
1,254037,08/07/2013,2001049,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",192.0,""
2,254037,08/07/2013,2001049,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",192.0
1,254038,08/07/2013,2001049,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",124.0,""
2,254038,08/07/2013,2001049,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",124.0
1,254039,08/07/2013,2900,DOMINICAN SISTERS FAM HLTH,08/07/2013,To Record 08/07/2013 Billing,08/13DSF,08/07/2013,To Rec for W/E  Billing,300,1203,"","","",43.5,""
2,254039,08/07/2013,2900,DOMINICAN SISTERS FAM HLTH,08/07/2013,To Record 08/07/2013 Billing,08/13DSF,08/07/2013,To Rec for W/E  Billing,300,5002,300,"","","",43.5
1,254040,08/07/2013,2899,DOMINICAN SISTERS FAM HLTH,08/07/2013,To Record 08/07/2013 Billing,08/13DSF,08/07/2013,To Rec for W/E  Billing,300,1203,"","","",29.0,""
2,254040,08/07/2013,2899,DOMINICAN SISTERS FAM HLTH,08/07/2013,To Record 08/07/2013 Billing,08/13DSF,08/07/2013,To Rec for W/E  Billing,300,5002,300,"","","",29.0
1,254041,08/07/2013,2002851,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",62.0,""
2,254041,08/07/2013,2002851,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",62.0
1,254042,08/07/2013,2002851,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,1200,"","","",62.0,""
2,254042,08/07/2013,2002851,PRIVATE,08/07/2013,To Record 08/07/2013 Billing,08/13P,08/07/2013,To Rec for W/E  Billing,300,5000,300,"","","",62.0
1,254043,08/07/2013,2970,CHILDREN'S AID SOCIETY,08/07/2013,To Record 08/07/2013 Billing,08/13CAS,08/07/2013,To Rec for W/E  Billing,300,1207,"","","",263.5,""
2,254043,08/07/2013,2970,CHILDREN'S AID SOCIETY,08/07/2013,To Record 08/07/2013 Billing,08/13CAS,08/07/2013,To Rec for W/E  Billing,300,5007,300,"","","",263.5
1,254044,08/07/2013,2970,CHILDREN'S AID SOCIETY,08/07/2013,To Record 08/07/2013 Billing,08/13CAS,08/07/2013,To Rec for W/E  Billing,300,1207,"","","",124.0,""
2,254044,08/07/2013,2970,CHILDREN'S AID SOCIETY,08/07/2013,To Record 08/07/2013 Billing,08/13CAS,08/07/2013,To Rec for W/E  Billing,300,5007,300,"","","",124.0
1,254045,08/07/2013,1723,CHILDREN'S AID SOCIETY,08/07/2013,To Record 08/07/2013 Billing,08/13CAS,08/07/2013,To Rec for W/E  Billing,300,1207,"","","",232.5,""
2,254045,08/07/2013,1723,CHILDREN'S AID SOCIETY,08/07/2013,To Record 08/07/2013 Billing,08/13CAS,08/07/2013,To Rec for W/E  Billing,300,5007,300,"","","",232.5
1,254046,08/07/2013,1723,CHILDREN'S AID SOCIETY,08/07/2013,To Record 08/07/2013 Billing,08/13CAS,08/07/2013,To Rec for W/E  Billing,300,1207,"","","",155.0,""
2,254046,08/07/2013,1723,CHILDREN'S AID SOCIETY,08/07/2013,To Record 08/07/2013 Billing,08/13CAS,08/07/2013,To Rec for W/E  Billing,300,5007,300,"","","",155.0
1,254047,08/07/2013,2964,CHILDREN'S AID SOCIETY,08/07/2013,To Record 08/07/2013 Billing,08/13CAS,08/07/2013,To Rec for W/E  Billing,300,1207,"","","",178.25,""
2,254047,08/07/2013,2964,CHILDREN'S AID SOCIETY,08/07/2013,To Record 08/07/2013 Billing,08/13CAS,08/07/2013,To Rec for W/E  Billing,300,5007,300,"","","",178.25
1,254048,08/07/2013,2773,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,1226,"","","",169.2,""
2,254048,08/07/2013,2773,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,5026,300,"","","",169.2
1,254049,08/07/2013,2773,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,1226,"","","",84.6,""
2,254049,08/07/2013,2773,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,5026,300,"","","",84.6
1,254050,08/07/2013,2830,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,1226,"","","",705.0,""
2,254050,08/07/2013,2830,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,5026,300,"","","",705.0
1,254051,08/07/2013,2830,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,1226,"","","",282.0,""
2,254051,08/07/2013,2830,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,5026,300,"","","",282.0
1,254052,08/07/2013,2774,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,1226,"","","",35.25,""
2,254052,08/07/2013,2774,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,5026,300,"","","",35.25
1,254053,08/07/2013,2774,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,1226,"","","",42.3,""
2,254053,08/07/2013,2774,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,5026,300,"","","",42.3
1,254054,08/07/2013,2199,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,1226,"","","",366.6,""
2,254054,08/07/2013,2199,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,5026,300,"","","",366.6
1,254055,08/07/2013,2199,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,1226,"","","",197.4,""
2,254055,08/07/2013,2199,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,5026,300,"","","",197.4
1,254056,08/07/2013,2730,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,1226,"","","",172.73,""
2,254056,08/07/2013,2730,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,5026,300,"","","",172.73
1,254057,08/07/2013,2785,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,1226,"","","",169.2,""
2,254057,08/07/2013,2785,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,5026,300,"","","",169.2
1,254058,08/07/2013,2785,COMPREHENSIVE CARE MANAGEMENT,08/07/2013,To Record 08/07/2013 Billing,08/13CCM,08/07/2013,To Rec for W/E  Billing,300,1226,"","","",84.6,""
